account_id,role,creation_day
EMP:38:014,employee,-3125
EMP:38:015,employee,-1621
EMP:38:016,employee,-3515
EMP:38:017,employee,-2364
EMP:38:018,employee,-557
EMP:38:019,employee,-3002
EMP:38:020,employee,-838
EMP:38:021,employee,-2070
EMP:38:022,employee,-3508
EMP:38:023,employee,-400
EMP:38:024,employee,-2328
EMP:38:025,employee,-3048
EMP:38:026,employee,-3190
EMP:38:027,employee,-627
EMP:38:028,employee,-2000
EMP:38:029,employee,-2359
EMP:38:030,employee,-325
EMP:38:031,employee,-1716
EMP:38:032,employee,70
EMP:38:033,employee,-1220
EMP:38:034,employee,-3578
EMP:38:035,employee,-1408
EMP:38:036,employee,-2653
EMP:38:037,employee,-2878
EMP:38:038,employee,-3089
EMP:38:039,employee,226
EMP:38:040,employee,-608
EMP:38:041,employee,59
CO:39:OPS,company_ops,-449
EMP:39:000,employee,-3560
EMP:39:001,employee,-2404
EMP:39:002,employee,-3117
EMP:39:003,employee,-2347
EMP:39:004,employee,-1782
EMP:39:005,employee,-215
EMP:39:006,employee,-2192
EMP:39:007,employee,-2840
EMP:39:008,employee,-598
EMP:39:009,employee,57
EMP:39:010,employee,-2145
EMP:39:011,employee,-2271
EMP:39:012,employee,-3525
EMP:39:013,employee,-2895
EMP:39:014,employee,-2991
EMP:39:015,employee,116
EMP:39:016,employee,-3040
EMP:39:017,employee,-1388
EMP:39:018,employee,-1799
EMP:39:019,employee,-1678
EMP:39:020,employee,-3341
EMP:39:021,employee,-1401
EMP:39:022,employee,-1067
EMP:39:023,employee,-1268
EMP:39:024,employee,-867
EMP:39:025,employee,-2897
EMP:39:026,employee,-2424
EMP:39:027,employee,-1377
EMP:39:028,employee,35
EMP:39:029,employee,-2197
EMP:39:030,employee,-1692
EMP:39:031,employee,145
EMP:39:032,employee,-954
EMP:39:033,employee,-3220
EMP:39:034,employee,-552
EMP:39:035,employee,-448
EMP:39:036,employee,-1959
EMP:39:037,employee,-3037
EMP:39:038,employee,-3428
EMP:39:039,employee,-3593
EMP:39:040,employee,-685
EMP:39:041,employee,-200
EMP:39:042,employee,-1629
EMP:39:043,employee,-1137
EMP:39:044,employee,-2604
EMP:39:045,employee,-3273
EMP:39:046,employee,-2716
EMP:39:047,employee,-1995
EMP:39:048,employee,-1260
EMP:39:049,employee,300
EMP:39:050,employee,28
EMP:39:051,employee,-159
EMP:39:052,employee,-1902
EMP:39:053,employee,-654
EMP:39:054,employee,-785
EMP:39:055,employee,-2743
EMP:39:056,employee,-3158
EMP:39:057,employee,98
EMP:39:058,employee,-1047
EMP:39:059,employee,-1935
EMP:39:060,employee,-3036
EMP:39:061,employee,-2154
EMP:39:062,employee,-1748
EMP:39:063,employee,-3367
EMP:39:064,employee,-2855
EMP:39:065,employee,-253
EMP:39:066,employee,203
EMP:39:067,employee,-624
CUST:00000,customer,-3171
CUST:00001,customer,-2253
CUST:00002,customer,-220
CUST:00003,customer,-1472
CUST:00004,customer,-1057
CUST:00005,customer,-3052
CUST:00006,customer,-2025
CUST:00007,customer,-2125
CUST:00008,customer,-572
CUST:00009,customer,-3438
CUST:00010,customer,-1145
CUST:00011,customer,-2334
CUST:00012,customer,-1948
CUST:00013,customer,-158
CUST:00014,customer,-2063
CUST:00015,customer,-345
CUST:00016,customer,-2092
CUST:00017,customer,-842
CUST:00018,customer,-2514
CUST:00019,customer,-164
CUST:00020,customer,-1859
CUST:00021,customer,-2149
CUST:00022,customer,-791
CUST:00023,customer,-1102
CUST:00024,customer,-2143
CUST:00025,customer,-1110
CUST:00026,customer,-1335
CUST:00027,customer,-1345
CUST:00028,customer,-2958
CUST:00029,customer,-696
CUST:00030,customer,-875
CUST:00031,customer,-3377
CUST:00032,customer,-72
CUST:00033,customer,-2698
CUST:00034,customer,-2391
CUST:00035,customer,-2963
CUST:00036,customer,-2046
CUST:00037,customer,-1698
CUST:00038,customer,-1467
CUST:00039,customer,-641
CUST:00040,customer,-3539
CUST:00041,customer,-288
CUST:00042,customer,-486
CUST:00043,customer,-3016
CUST:00044,customer,-2832
CUST:00045,customer,-54
CUST:00046,customer,-3482
CUST:00047,customer,-2254
CUST:00048,customer,-538
CUST:00049,customer,-2539
CUST:00050,customer,-2203
CUST:00051,customer,-2585
CUST:00052,customer,-2640
CUST:00053,customer,-3603
CUST:00054,customer,-1861
CUST:00055,customer,-1848
CUST:00056,customer,-3174
CUST:00057,customer,-3433
CUST:00058,customer,-939
CUST:00059,customer,-1220
CUST:00060,customer,-1164
CUST:00061,customer,-3282
CUST:00062,customer,-1357
CUST:00063,customer,-1923
CUST:00064,customer,-2018
CUST:00065,customer,-538
CUST:00066,customer,-3466
CUST:00067,customer,-2827
CUST:00068,customer,-300
CUST:00069,customer,-2731
CUST:00070,customer,-477
CUST:00071,customer,-475
CUST:00072,customer,-3588
CUST:00073,customer,-1730
CUST:00074,customer,-1481
CUST:00075,customer,-812
CUST:00076,customer,-156
CUST:00077,customer,-2659
CUST:00078,customer,-1802
CUST:00079,customer,-204
CUST:00080,customer,-3238
CUST:00081,customer,-284
CUST:00082,customer,-2879
CUST:00083,customer,-474
CUST:00084,customer,-2313
CUST:00085,customer,-82
CUST:00086,customer,-108
CUST:00087,customer,-1923
CUST:00088,customer,-1250
CUST:00089,customer,-3347
CUST:00090,customer,-1803
CUST:00091,customer,-3596
CUST:00092,customer,-3595
CUST:00093,customer,-2644
CUST:00094,customer,-207
CUST:00095,customer,-685
CUST:00096,customer,-741
CUST:00097,customer,-1401
CUST:00098,customer,-1522
CUST:00099,customer,-2680
CUST:00100,customer,-3345
CUST:00101,customer,-240
CUST:00102,customer,-3395
CUST:00103,customer,-1555
CUST:00104,customer,-3550
CUST:00105,customer,-170
CUST:00106,customer,-1006
CUST:00107,customer,-37
CUST:00108,customer,-772
CUST:00109,customer,-3071
CUST:00110,customer,-2679
CUST:00111,customer,-2973
CUST:00112,customer,-1766
CUST:00113,customer,-1495
CUST:00114,customer,-3186
CUST:00115,customer,-984
CUST:00116,customer,-3264
CUST:00117,customer,-2089
CUST:00118,customer,-3268
CUST:00119,customer,-1489
CUST:00120,customer,-2235
CUST:00121,customer,-285
CUST:00122,customer,-3464
CUST:00123,customer,-1775
CUST:00124,customer,-1909
CUST:00125,customer,-325
CUST:00126,customer,-3590
CUST:00127,customer,-1952
CUST:00128,customer,-1427
CUST:00129,customer,-1874
CUST:00130,customer,-2874
CUST:00131,customer,-2760
CUST:00132,customer,-2663
CUST:00133,customer,-782
CUST:00134,customer,-794
CUST:00135,customer,-1987
CUST:00136,customer,-1952
CUST:00137,customer,-2152
CUST:00138,customer,-2776
CUST:00139,customer,-1867
CUST:00140,customer,-440
CUST:00141,customer,-1556
CUST:00142,customer,-1030
CUST:00143,customer,-3077
CUST:00144,customer,-1514
CUST:00145,customer,-2747
CUST:00146,customer,-1311
CUST:00147,customer,-578
CUST:00148,customer,-2985
CUST:00149,customer,-1531
CUST:00150,customer,-2650
CUST:00151,customer,-3293
CUST:00152,customer,-1027
CUST:00153,customer,-1433
CUST:00154,customer,-998
CUST:00155,customer,-1044
CUST:00156,customer,-1929
CUST:00157,customer,-1996
CUST:00158,customer,-619
CUST:00159,customer,-66
CUST:00160,customer,-2293
CUST:00161,customer,-3331
CUST:00162,customer,-2872
CUST:00163,customer,-2675
CUST:00164,customer,-2701
CUST:00165,customer,-553
CUST:00166,customer,-176
CUST:00167,customer,-2925
CUST:00168,customer,-1761
CUST:00169,customer,-2116
CUST:00170,customer,-728
CUST:00171,customer,-2545
CUST:00172,customer,-815
CUST:00173,customer,-3006
CUST:00174,customer,-89
CUST:00175,customer,-151
CUST:00176,customer,-2367
CUST:00177,customer,-595
CUST:00178,customer,-2650
CUST:00179,customer,-707
CUST:00180,customer,-2121
CUST:00181,customer,-2326
CUST:00182,customer,-139
CUST:00183,customer,-1035
CUST:00184,customer,-837
CUST:00185,customer,-3553
CUST:00186,customer,-2388
CUST:00187,customer,-1429
CUST:00188,customer,-2015
CUST:00189,customer,-2644
CUST:00190,customer,-2553
CUST:00191,customer,-1458
CUST:00192,customer,-1934
CUST:00193,customer,-2672
CUST:00194,customer,-1687
CUST:00195,customer,-427
CUST:00196,customer,-2719
CUST:00197,customer,-2564
CUST:00198,customer,-1717
CUST:00199,customer,-867
CUST:00200,customer,-2299
CUST:00201,customer,-1275
CUST:00202,customer,-1012
CUST:00203,customer,-3030
CUST:00204,customer,-218
CUST:00205,customer,-37
CUST:00206,customer,-3253
CUST:00207,customer,-388
CUST:00208,customer,-1228
CUST:00209,customer,-847
CUST:00210,customer,-2796
CUST:00211,customer,-233
CUST:00212,customer,-2806
CUST:00213,customer,-2891
CUST:00214,customer,-2910
CUST:00215,customer,-1741
CUST:00216,customer,-3105
CUST:00217,customer,-1574
CUST:00218,customer,-3397
CUST:00219,customer,-1250
CUST:00220,customer,-3390
CUST:00221,customer,-1275
CUST:00222,customer,-1800
CUST:00223,customer,-399
CUST:00224,customer,-1197
CUST:00225,customer,-2259
CUST:00226,customer,-2042
CUST:00227,customer,-2769
CUST:00228,customer,-379
CUST:00229,customer,-1499
CUST:00230,customer,-2775
CUST:00231,customer,-3445
CUST:00232,customer,-3117
CUST:00233,customer,-318
CUST:00234,customer,-627
CUST:00235,customer,-535
CUST:00236,customer,-1918
CUST:00237,customer,-116
CUST:00238,customer,-3358
CUST:00239,customer,-1723
CUST:00240,customer,-2426
CUST:00241,customer,-3043
CUST:00242,customer,-1972
CUST:00243,customer,-2226
CUST:00244,customer,-1620
CUST:00245,customer,-833
CUST:00246,customer,-1148
CUST:00247,customer,-1114
CUST:00248,customer,-1367
CUST:00249,customer,-988
CUST:00250,customer,-2386
CUST:00251,customer,-2856
CUST:00252,customer,-130
CUST:00253,customer,-1772
CUST:00254,customer,-1143
CUST:00255,customer,-1595
CUST:00256,customer,-346
CUST:00257,customer,-1547
CUST:00258,customer,-715
CUST:00259,customer,-1796
CUST:00260,customer,-3574
CUST:00261,customer,-383
CUST:00262,customer,-74
CUST:00263,customer,-2726
CUST:00264,customer,-1673
CUST:00265,customer,-3265
CUST:00266,customer,-2348
CUST:00267,customer,-1486
CUST:00268,customer,-2034
CUST:00269,customer,-214
CUST:00270,customer,-1670
CUST:00271,customer,-3381
CUST:00272,customer,-3135
CUST:00273,customer,-948
CUST:00274,customer,-1801
CUST:00275,customer,-2952
CUST:00276,customer,-1147
CUST:00277,customer,-1578
CUST:00278,customer,-1679
CUST:00279,customer,-2663
CUST:00280,customer,-3507
CUST:00281,customer,-363
CUST:00282,customer,-1863
CUST:00283,customer,-831
CUST:00284,customer,-1967
CUST:00285,customer,-2671
CUST:00286,customer,-2235
CUST:00287,customer,-2734
CUST:00288,customer,-29
CUST:00289,customer,-2431
CUST:00290,customer,-3600
CUST:00291,customer,-3360
CUST:00292,customer,-1976
CUST:00293,customer,-561
CUST:00294,customer,-2535
CUST:00295,customer,-1224
CUST:00296,customer,-2834
CUST:00297,customer,-1436
CUST:00298,customer,-1645
CUST:00299,customer,-2896
CUST:00300,customer,-1392
CUST:00301,customer,-3394
CUST:00302,customer,-1280
CUST:00303,customer,-1587
CUST:00304,customer,-1132
CUST:00305,customer,-848
CUST:00306,customer,-2937
CUST:00307,customer,-61
CUST:00308,customer,-1280
CUST:00309,customer,-352
CUST:00310,customer,-2185
CUST:00311,customer,-2411
CUST:00312,customer,-1711
CUST:00313,customer,-87
CUST:00314,customer,-2966
CUST:00315,customer,-2502
CUST:00316,customer,-221
CUST:00317,customer,-196
CUST:00318,customer,-3158
CUST:00319,customer,-632
CUST:00320,customer,-1601
CUST:00321,customer,-3648
CUST:00322,customer,-873
CUST:00323,customer,-291
CUST:00324,customer,-2490
CUST:00325,customer,-3597
CUST:00326,customer,-2269
CUST:00327,customer,-1137
CUST:00328,customer,-1653
CUST:00329,customer,-2108
CUST:00330,customer,-3616
CUST:00331,customer,-3051
CUST:00332,customer,-1875
CUST:00333,customer,-2750
CUST:00334,customer,-1982
CUST:00335,customer,-2968
CUST:00336,customer,-2112
CUST:00337,customer,-1744
CUST:00338,customer,-2384
CUST:00339,customer,-1068
CUST:00340,customer,-623
CUST:00341,customer,-2222
CUST:00342,customer,-1360
CUST:00343,customer,-1215
CUST:00344,customer,-1747
CUST:00345,customer,-921
CUST:00346,customer,-2004
CUST:00347,customer,-942
CUST:00348,customer,-1126
CUST:00349,customer,-1093
CUST:00350,customer,-2995
CUST:00351,customer,-755
CUST:00352,customer,-1401
CUST:00353,customer,-2455
CUST:00354,customer,-1037
CUST:00355,customer,-1048
CUST:00356,customer,-484
CUST:00357,customer,-3517
CUST:00358,customer,-3174
CUST:00359,customer,-1002
CUST:00360,customer,-282
CUST:00361,customer,-656
CUST:00362,customer,-798
CUST:00363,customer,-2367
CUST:00364,customer,-881
CUST:00365,customer,-2788
CUST:00366,customer,-1511
CUST:00367,customer,-1209
CUST:00368,customer,-10
CUST:00369,customer,-2145
CUST:00370,customer,-1786
CUST:00371,customer,-911
CUST:00372,customer,-1114
CUST:00373,customer,-1176
CUST:00374,customer,-3473
CUST:00375,customer,-3302
CUST:00376,customer,-15
CUST:00377,customer,-1555
CUST:00378,customer,-280
CUST:00379,customer,-1473
CUST:00380,customer,-2681
CUST:00381,customer,-1557
CUST:00382,customer,-449
CUST:00383,customer,-761
CUST:00384,customer,-425
CUST:00385,customer,-380
CUST:00386,customer,-898
CUST:00387,customer,-376
CUST:00388,customer,-1947
CUST:00389,customer,-539
CUST:00390,customer,-1112
CUST:00391,customer,-188
CUST:00392,customer,-2745
CUST:00393,customer,-1360
CUST:00394,customer,-411
CUST:00395,customer,-1135
CUST:00396,customer,-3569
CUST:00397,customer,-2766
CUST:00398,customer,-2032
CUST:00399,customer,-3167
CUST:00400,customer,-1641
CUST:00401,customer,-2676
CUST:00402,customer,-183
CUST:00403,customer,-1680
CUST:00404,customer,-1436
CUST:00405,customer,-1581
CUST:00406,customer,-1751
CUST:00407,customer,-2404
CUST:00408,customer,-2150
CUST:00409,customer,-1091
CUST:00410,customer,-2390
CUST:00411,customer,-2115
CUST:00412,customer,-1187
CUST:00413,customer,-536
CUST:00414,customer,-2368
CUST:00415,customer,-181
CUST:00416,customer,-677
CUST:00417,customer,-1789
CUST:00418,customer,-900
CUST:00419,customer,-1295
CUST:00420,customer,-2241
CUST:00421,customer,-710
CUST:00422,customer,-2481
CUST:00423,customer,-3362
CUST:00424,customer,-1395
CUST:00425,customer,-347
CUST:00426,customer,-3285
CUST:00427,customer,-562
CUST:00428,customer,-2402
CUST:00429,customer,-1494
CUST:00430,customer,-2946
CUST:00431,customer,-1202
CUST:00432,customer,-3049
CUST:00433,customer,-2510
CUST:00434,customer,-1484
CUST:00435,customer,-3495
CUST:00436,customer,-1653
CUST:00437,customer,-3190
CUST:00438,customer,-1926
CUST:00439,customer,-1216
CUST:00440,customer,-2570
CUST:00441,customer,-1313
CUST:00442,customer,-1303
CUST:00443,customer,-632
CUST:00444,customer,-2750
CUST:00445,customer,-322
CUST:00446,customer,-2028
CUST:00447,customer,-538
CUST:00448,customer,-1792
CUST:00449,customer,-224
CUST:00450,customer,-1967
CUST:00451,customer,-647
CUST:00452,customer,-720
CUST:00453,customer,-74
CUST:00454,customer,-2308
CUST:00455,customer,-1338
CUST:00456,customer,-913
CUST:00457,customer,-910
CUST:00458,customer,-106
CUST:00459,customer,-564
CUST:00460,customer,-2822
CUST:00461,customer,-512
CUST:00462,customer,-2695
CUST:00463,customer,-1488
CUST:00464,customer,-2755
CUST:00465,customer,-2300
CUST:00466,customer,-3326
CUST:00467,customer,-1364
CUST:00468,customer,-3464
CUST:00469,customer,-3506
CUST:00470,customer,-672
CUST:00471,customer,-702
CUST:00472,customer,-591
CUST:00473,customer,-2860
CUST:00474,customer,-2257
CUST:00475,customer,-528
CUST:00476,customer,-2611
CUST:00477,customer,-39
CUST:00478,customer,-1499
CUST:00479,customer,-850
CUST:00480,customer,-3077
CUST:00481,customer,-2056
CUST:00482,customer,-601
CUST:00483,customer,-3259
CUST:00484,customer,-85
CUST:00485,customer,-198
CUST:00486,customer,-2738
CUST:00487,customer,-3132
CUST:00488,customer,-3137
CUST:00489,customer,-1110
CUST:00490,customer,-1382
CUST:00491,customer,-2793
CUST:00492,customer,-1416
CUST:00493,customer,-280
CUST:00494,customer,-1448
CUST:00495,customer,-366
CUST:00496,customer,-1981
CUST:00497,customer,-1511
CUST:00498,customer,-1425
CUST:00499,customer,-122
CUST:00500,customer,-2957
CUST:00501,customer,-2940
CUST:00502,customer,-3496
CUST:00503,customer,-2468
CUST:00504,customer,-3043
CUST:00505,customer,-1607
CUST:00506,customer,-1405
CUST:00507,customer,-1551
CUST:00508,customer,-642
CUST:00509,customer,-2116
CUST:00510,customer,-1262
CUST:00511,customer,-3107
CUST:00512,customer,-104
CUST:00513,customer,-927
CUST:00514,customer,-3347
CUST:00515,customer,-2679
CUST:00516,customer,-2497
CUST:00517,customer,-974
CUST:00518,customer,-1446
CUST:00519,customer,-2524
CUST:00520,customer,-494
CUST:00521,customer,-265
CUST:00522,customer,-937
CUST:00523,customer,-2464
CUST:00524,customer,-2375
CUST:00525,customer,-926
CUST:00526,customer,-811
CUST:00527,customer,-2137
CUST:00528,customer,-2587
CUST:00529,customer,-2625
CUST:00530,customer,-1217
CUST:00531,customer,-3427
CUST:00532,customer,-401
CUST:00533,customer,-3310
CUST:00534,customer,-216
CUST:00535,customer,-376
CUST:00536,customer,-2039
CUST:00537,customer,-2438
CUST:00538,customer,-3060
CUST:00539,customer,-546
CUST:00540,customer,-2423
CUST:00541,customer,-331
CUST:00542,customer,-3540
CUST:00543,customer,-2705
CUST:00544,customer,-1586
CUST:00545,customer,-3564
CUST:00546,customer,-2402
CUST:00547,customer,-1330
CUST:00548,customer,-49
CUST:00549,customer,-3126
CUST:00550,customer,-2900
CUST:00551,customer,-2735
CUST:00552,customer,-1999
CUST:00553,customer,-458
CUST:00554,customer,-982
CUST:00555,customer,-2272
CUST:00556,customer,-1273
CUST:00557,customer,-3107
CUST:00558,customer,-1267
CUST:00559,customer,-3226
CUST:00560,customer,-2107
CUST:00561,customer,-825
CUST:00562,customer,-1745
CUST:00563,customer,-3494
CUST:00564,customer,-2665
CUST:00565,customer,-3159
CUST:00566,customer,-770
CUST:00567,customer,-2120
CUST:00568,customer,-352
CUST:00569,customer,-1620
CUST:00570,customer,-640
CUST:00571,customer,-826
CUST:00572,customer,-1533
CUST:00573,customer,-1181
CUST:00574,customer,-712
CUST:00575,customer,-70
CUST:00576,customer,-2699
CUST:00577,customer,-1165
CUST:00578,customer,-434
CUST:00579,customer,-1653
CUST:00580,customer,-1693
CUST:00581,customer,-2479
CUST:00582,customer,-2203
CUST:00583,customer,-2271
CUST:00584,customer,-732
CUST:00585,customer,-1925
CUST:00586,customer,-2637
CUST:00587,customer,-1750
CUST:00588,customer,-3361
CUST:00589,customer,-3136
CUST:00590,customer,-355
CUST:00591,customer,-1954
CUST:00592,customer,-996
CUST:00593,customer,-3258
CUST:00594,customer,-525
CUST:00595,customer,-3053
CUST:00596,customer,-517
CUST:00597,customer,-3046
CUST:00598,customer,-1998
CUST:00599,customer,-689
CUST:00600,customer,-634
CUST:00601,customer,-3290
CUST:00602,customer,-1476
CUST:00603,customer,-2177
CUST:00604,customer,-2712
CUST:00605,customer,-2210
CUST:00606,customer,-2389
CUST:00607,customer,-2968
CUST:00608,customer,-2378
CUST:00609,customer,-2133
CUST:00610,customer,-2569
CUST:00611,customer,-1482
CUST:00612,customer,-894
CUST:00613,customer,-2316
CUST:00614,customer,-3360
CUST:00615,customer,-2141
CUST:00616,customer,-611
CUST:00617,customer,-1600
CUST:00618,customer,-2881
CUST:00619,customer,-1064
CUST:00620,customer,-288
CUST:00621,customer,-483
CUST:00622,customer,-640
CUST:00623,customer,-3001
CUST:00624,customer,-1397
CUST:00625,customer,-1516
CUST:00626,customer,-78
CUST:00627,customer,-2666
CUST:00628,customer,-327
CUST:00629,customer,-2505
CUST:00630,customer,-2074
CUST:00631,customer,-1873
CUST:00632,customer,-1576
CUST:00633,customer,-2674
CUST:00634,customer,-451
CUST:00635,customer,-2507
CUST:00636,customer,-2154
CUST:00637,customer,-2483
