transaction_id,in_cycle,cycle_length,in_cycle_ge3,cycle_amount_ratio,cycle_time_span,fan_in,fan_out,dest_in_degree,src_out_degree,lap_in_recur,lap_in_payers,lap_out_recur,lap_out_payees
fraud_2:90002236:3,0,0,0,,,2237,2,3684,2,2,2,0,0
fraud_2:90002237:1,0,0,0,,,3488,0,4164,0,0,0,0,0
fraud_2:90002237:2,0,0,0,,,2237,1,3685,1,0,0,1,1
fraud_2:4900001675:1,0,0,0,,,1562,0,3830,0,1,1,0,0
fraud_2:4900001675:2,0,0,0,,,1450,1,3716,1,1,1,1,1
fraud_2:4900001675:3,0,0,0,,,1563,2,3831,2,2,2,0,0
fraud_2:4900001675:4,0,0,0,,,1451,2,3717,3,2,2,1,1
fraud_2:4900001675:5,0,0,0,,,1563,2,3832,4,2,2,0,0
fraud_2:4900001675:6,0,0,0,,,1451,2,3718,5,2,2,1,1
fraud_2:90002238:1,0,0,0,,,3489,0,4165,0,1,1,0,0
fraud_2:90002238:2,0,0,0,,,2238,1,3686,1,1,1,0,0
fraud_2:90002238:3,0,0,0,,,2239,2,3687,2,2,2,0,0
fraud_2:90002239:1,0,0,0,,,3490,0,4166,0,1,1,0,0
fraud_2:90002239:2,0,0,0,,,2239,1,3688,1,2,2,1,1
fraud_2:1400001251:1,0,0,0,,,1489,0,2165,0,0,0,0,0
fraud_2:1400001251:2,0,0,0,,,3491,1,4167,1,0,0,1,1
fraud_2:1400001251:3,0,0,0,,,1490,2,2166,2,0,0,0,0
fraud_2:1400001251:4,0,0,0,,,3492,2,4168,3,2,2,1,1
fraud_2:1400001252:1,0,0,0,,,1490,0,2167,0,0,0,0,0
fraud_2:1400001252:2,0,0,0,,,3492,1,4169,1,2,2,1,1
fraud_2:1400001252:3,0,0,0,,,1491,2,2168,2,0,0,0,0
fraud_2:1400001252:4,0,0,0,,,3493,2,4170,3,0,0,1,1
fraud_2:1400001253:1,0,0,0,,,1491,0,2169,0,1,1,0,0
fraud_2:1400001253:2,0,0,0,,,3493,1,4171,1,1,1,1,1
fraud_2:1400001253:3,0,0,0,,,1492,2,2170,2,0,0,0,0
fraud_2:1400001253:4,0,0,0,,,3494,2,4172,3,2,2,1,1
fraud_2:1400001254:1,0,0,0,,,1492,0,2171,0,1,1,0,0
fraud_2:1400001254:2,0,0,0,,,3494,1,4173,1,2,2,1,1
fraud_2:1400001254:3,0,0,0,,,1493,2,2172,2,0,0,0,0
fraud_2:1400001254:4,0,0,0,,,3495,2,4174,3,0,0,1,1
fraud_2:1400001255:1,0,0,0,,,1493,0,2173,0,1,1,0,0
fraud_2:1400001255:2,0,0,0,,,3495,1,4175,1,2,2,1,1
fraud_2:1400001255:3,0,0,0,,,1494,2,2174,2,1,1,0,0
fraud_2:1400001255:4,0,0,0,,,3496,2,4176,3,0,0,1,1
fraud_2:1400001256:1,0,0,0,,,1494,0,2175,0,0,0,0,0
fraud_2:1400001256:2,0,0,0,,,3496,1,4177,1,0,0,1,1
fraud_2:1400001257:1,0,0,0,,,1495,0,2176,0,0,0,0,0
fraud_2:1400001257:2,0,0,0,,,3497,1,4178,1,1,1,1,1
fraud_2:1400001257:3,0,0,0,,,1496,2,2177,2,2,2,0,0
fraud_2:1400001257:4,0,0,0,,,3498,2,4179,3,1,1,1,1
fraud_2:1400001258:1,0,0,0,,,1496,0,2178,0,0,0,0,0
fraud_2:1400001258:2,0,0,0,,,3498,1,4180,1,0,0,1,1
fraud_2:1400001258:3,0,0,0,,,1497,2,2179,2,0,0,0,0
fraud_2:1400001258:4,0,0,0,,,3499,2,4181,3,0,0,1,1
fraud_2:1400001259:1,0,0,0,,,1497,0,2180,0,0,0,0,0
fraud_2:1400001259:2,0,0,0,,,3499,1,4182,1,0,0,1,1
fraud_2:1400001260:1,0,0,0,,,1498,0,2181,0,0,0,0,0
fraud_2:1400001260:2,0,0,0,,,3500,1,4183,1,0,0,1,1
fraud_2:1400001260:3,0,0,0,,,1499,2,2182,2,1,1,0,0
fraud_2:1400001260:4,0,0,0,,,3501,2,4184,3,1,1,1,1
fraud_2:1400001261:1,0,0,0,,,1499,0,2183,0,1,1,0,0
fraud_2:1400001261:2,0,0,0,,,3501,1,4185,1,1,1,1,1
fraud_2:1400001261:3,0,0,0,,,1500,2,2184,2,1,1,0,0
fraud_2:1400001261:4,0,0,0,,,3502,2,4186,3,2,2,1,1
fraud_2:1400001262:1,0,0,0,,,1500,0,2185,0,0,0,0,0
fraud_2:1400001262:2,0,0,0,,,3502,1,4187,1,0,0,1,1
fraud_2:1400001262:3,0,0,0,,,1501,2,2186,2,0,0,0,0
fraud_2:1400001262:4,0,0,0,,,3503,2,4188,3,0,0,1,1
fraud_2:1400001263:1,0,0,0,,,1501,0,2187,0,2,2,0,0
fraud_2:1400001263:2,0,0,0,,,3503,1,4189,1,2,2,1,1
fraud_2:1400001263:3,0,0,0,,,1502,2,2188,2,0,0,0,0
fraud_2:1400001263:4,0,0,0,,,3504,2,4190,3,0,0,1,1
fraud_2:1400001264:1,0,0,0,,,1502,0,2189,0,2,2,0,0
fraud_2:1400001264:2,0,0,0,,,3504,1,4191,1,2,2,1,1
fraud_2:1400001265:1,0,0,0,,,1503,0,2190,0,1,1,0,0
fraud_2:1400001265:2,0,0,0,,,3505,1,4192,1,1,1,1,1
fraud_2:1400001265:3,0,0,0,,,1504,2,2191,2,2,2,0,0
fraud_2:1400001265:4,0,0,0,,,3506,2,4193,3,2,2,1,1
fraud_2:1400001266:1,0,0,0,,,1504,0,2192,0,0,0,0,0
fraud_2:1400001266:2,0,0,0,,,3506,1,4194,1,0,0,1,1
fraud_2:1400001266:3,0,0,0,,,1505,2,2193,2,0,0,0,0
fraud_2:1400001266:4,0,0,0,,,3507,2,4195,3,0,0,1,1
fraud_2:1400001267:1,0,0,0,,,1505,0,2194,0,2,2,0,0
fraud_2:1400001267:2,0,0,0,,,3507,1,4196,1,2,2,1,1
fraud_2:4900001676:1,0,0,0,,,1563,0,3833,0,0,0,0,0
fraud_2:4900001676:2,0,0,0,,,1451,1,3719,1,0,0,1,1
fraud_2:4900001676:3,0,0,0,,,1564,2,3834,2,1,1,0,0
fraud_2:4900001676:4,0,0,0,,,1452,2,3720,3,1,1,1,1
fraud_2:4900001676:5,0,0,0,,,1564,2,3835,4,2,2,2,2
fraud_2:4900001676:6,0,0,0,,,1452,2,3721,5,2,2,3,2
fraud_2:90002240:1,0,0,0,,,3508,0,4197,0,0,0,0,0
fraud_2:90002240:2,0,0,0,,,2240,1,3689,1,1,1,0,0
fraud_2:90002240:3,0,0,0,,,2241,2,3690,2,2,2,0,0
fraud_2:90002241:1,0,0,0,,,3509,0,4198,0,1,1,0,0
fraud_2:90002241:2,0,0,0,,,2241,1,3691,1,1,1,1,1
fraud_2:4900001677:1,0,0,0,,,1564,0,3836,0,0,0,0,0
fraud_2:4900001677:2,0,0,0,,,1452,1,3722,1,0,0,1,1
fraud_2:4900001677:3,0,0,0,,,1565,2,3837,2,0,0,0,0
fraud_2:4900001677:4,0,0,0,,,1453,2,3723,3,0,0,1,1
fraud_2:4900001677:5,0,0,0,,,1565,2,3838,4,2,2,2,2
fraud_2:4900001677:6,0,0,0,,,1453,2,3724,5,2,2,3,2
fraud_2:4900001677:7,0,0,0,,,1565,2,3839,6,2,2,0,0
fraud_2:4900001677:8,0,0,0,,,1453,2,3725,7,2,2,1,1
fraud_2:90002242:1,0,0,0,,,3510,0,4199,0,1,1,0,0
fraud_2:90002242:2,0,0,0,,,2242,1,3692,1,0,0,0,0
fraud_2:90002242:3,0,0,0,,,2243,2,3693,2,2,2,0,0
fraud_2:90002242:4,0,0,0,,,2243,2,3694,3,1,1,0,0
fraud_2:4900001678:1,0,0,0,,,1565,0,3840,0,0,0,0,0
fraud_2:4900001678:2,0,0,0,,,1453,1,3726,1,0,0,1,1
fraud_2:4900001678:3,0,0,0,,,1566,2,3841,2,2,1,0,0
fraud_2:4900001678:4,0,0,0,,,1454,2,3727,3,2,1,1,1
fraud_2:4900001678:5,0,0,0,,,1566,2,3842,4,1,1,0,0
fraud_2:4900001678:6,0,0,0,,,1454,2,3728,5,1,1,1,1
fraud_2:90002243:1,0,0,0,,,3511,0,4200,0,0,0,0,0
fraud_2:90002243:2,0,0,0,,,2243,1,3695,1,4,4,1,1
fraud_2:90002244:1,0,0,0,,,3512,0,4201,0,2,2,0,0
fraud_2:90002244:2,0,0,0,,,2244,1,3696,1,1,1,1,1
fraud_2:4900001679:1,0,0,0,,,1566,0,3843,0,2,2,0,0
fraud_2:4900001679:2,0,0,0,,,1454,1,3729,1,2,2,1,1
fraud_2:4900001679:3,0,0,0,,,1567,2,3844,2,2,2,0,0
fraud_2:4900001679:4,0,0,0,,,1455,2,3730,3,2,2,1,1
fraud_2:90002245:1,0,0,0,,,3513,0,4202,0,0,0,0,0
fraud_2:90002245:2,0,0,0,,,2245,1,3697,1,1,1,0,0
fraud_2:90002245:3,0,0,0,,,2246,2,3698,2,1,1,0,0
fraud_2:90002246:1,0,0,0,,,3514,0,4203,0,1,1,0,0
fraud_2:90002246:2,0,0,0,,,2246,1,3699,1,2,2,0,0
fraud_2:90002246:3,0,0,0,,,2247,2,3700,2,2,2,0,0
fraud_2:4900001680:1,0,0,0,,,1567,0,3845,0,0,0,0,0
fraud_2:4900001680:2,0,0,0,,,1455,1,3731,1,0,0,1,1
fraud_2:4900001680:3,0,0,0,,,1568,2,3846,2,0,0,0,0
fraud_2:4900001680:4,0,0,0,,,1456,2,3732,3,0,0,1,1
fraud_2:90002247:1,0,0,0,,,3515,0,4204,0,0,0,0,0
fraud_2:90002247:2,0,0,0,,,2247,1,3701,1,2,2,0,0
fraud_2:90002247:3,0,0,0,,,2248,2,3702,2,0,0,0,0
fraud_2:4900001681:1,0,0,0,,,1568,0,3847,0,1,1,0,0
fraud_2:4900001681:2,0,0,0,,,1456,1,3733,1,1,1,1,1
fraud_2:4900001681:3,0,0,0,,,1569,2,3848,2,2,2,0,0
fraud_2:4900001681:4,0,0,0,,,1457,2,3734,3,2,2,1,1
fraud_2:90002248:1,0,0,0,,,3516,0,4205,0,2,2,0,0
fraud_2:90002248:2,0,0,0,,,2248,1,3703,1,2,2,1,1
fraud_2:90002249:1,0,0,0,,,3517,0,4206,0,2,2,0,0
fraud_2:90002249:2,0,0,0,,,2249,1,3704,1,2,2,1,1
fraud_2:4900001682:1,0,0,0,,,1569,0,3849,0,0,0,0,0
fraud_2:4900001682:2,0,0,0,,,1457,1,3735,1,0,0,1,1
fraud_2:4900001682:3,0,0,0,,,1570,2,3850,2,1,1,0,0
fraud_2:4900001682:4,0,0,0,,,1458,2,3736,3,1,1,1,1
fraud_2:4900001682:5,0,0,0,,,1570,2,3851,4,2,2,0,0
fraud_2:4900001682:6,0,0,0,,,1458,2,3737,5,2,2,1,1
fraud_2:90002250:1,0,0,0,,,3518,0,4207,0,1,1,0,0
fraud_2:90002250:2,0,0,0,,,2250,1,3705,1,0,0,0,0
fraud_2:90002250:3,0,0,0,,,2251,2,3706,2,2,2,0,0
fraud_2:90002251:1,0,0,0,,,3519,0,4208,0,1,1,0,0
fraud_2:90002251:2,0,0,0,,,2251,1,3707,1,3,3,1,1
fraud_2:4900001683:1,0,0,0,,,1570,0,3852,0,0,0,0,0
fraud_2:4900001683:2,0,0,0,,,1458,1,3738,1,0,0,1,1
fraud_2:4900001683:3,0,0,0,,,1571,2,3853,2,0,0,0,0
fraud_2:4900001683:4,0,0,0,,,1459,2,3739,3,0,0,1,1
fraud_2:4900001683:5,0,0,0,,,1571,2,3854,4,1,1,0,0
fraud_2:4900001683:6,0,0,0,,,1459,2,3740,5,1,1,1,1
fraud_2:90002252:1,0,0,0,,,3520,0,4209,0,0,0,0,0
fraud_2:90002252:2,0,0,0,,,2252,1,3708,1,2,2,0,0
fraud_2:90002252:3,0,0,0,,,2253,2,3709,2,0,0,0,0
fraud_2:90002252:4,0,0,0,,,2253,2,3710,3,2,2,0,0
fraud_2:4900001684:1,0,0,0,,,1571,0,3855,0,1,1,0,0
fraud_2:4900001684:2,0,0,0,,,1459,1,3741,1,1,1,1,1
fraud_2:4900001684:3,0,0,0,,,1572,2,3856,2,2,2,0,0
fraud_2:4900001684:4,0,0,0,,,1460,2,3742,3,2,2,1,1
fraud_2:4900001684:5,0,0,0,,,1572,2,3857,4,0,0,0,0
fraud_2:4900001684:6,0,0,0,,,1460,2,3743,5,0,0,1,1
fraud_2:90002253:1,0,0,0,,,3521,0,4210,0,0,0,0,0
fraud_2:90002253:2,0,0,0,,,2253,1,3711,1,2,2,0,0
fraud_2:90002253:3,0,0,0,,,2254,2,3712,2,2,2,0,0
fraud_2:90002254:1,0,0,0,,,3522,0,4211,0,1,1,0,0
fraud_2:90002254:2,0,0,0,,,2254,1,3713,1,3,3,1,1
fraud_2:4900001685:1,0,0,0,,,1572,0,3858,0,1,1,0,0
fraud_2:4900001685:2,0,0,0,,,1460,1,3744,1,1,1,1,1
fraud_2:90002255:1,0,0,0,,,3523,0,4212,0,1,1,0,0
fraud_2:90002255:2,0,0,0,,,2255,1,3714,1,1,1,1,1
fraud_2:4900001686:1,0,0,0,,,1573,0,3859,0,1,1,0,0
fraud_2:4900001686:2,0,0,0,,,1461,1,3745,1,1,1,1,1
fraud_2:4900001686:3,0,0,0,,,1574,2,3860,2,1,1,0,0
fraud_2:4900001686:4,0,0,0,,,1462,2,3746,3,1,1,1,1
fraud_2:4900001686:5,0,0,0,,,1574,2,3861,4,1,1,0,0
fraud_2:4900001686:6,0,0,0,,,1462,2,3747,5,1,1,1,1
fraud_2:4900001687:1,0,0,0,,,1574,0,3862,0,1,1,0,0
fraud_2:4900001687:2,0,0,0,,,1462,1,3748,1,1,1,1,1
fraud_2:4900001687:3,0,0,0,,,1575,2,3863,2,1,1,0,0
fraud_2:4900001687:4,0,0,0,,,1463,2,3749,3,1,1,1,1
fraud_2:4900001687:5,0,0,0,,,1575,2,3864,4,0,0,0,0
fraud_2:4900001687:6,0,0,0,,,1463,2,3750,5,0,0,1,1
fraud_2:90002256:1,0,0,0,,,3524,0,4213,0,0,0,0,0
fraud_2:90002256:2,0,0,0,,,2256,1,3715,1,1,1,1,1
fraud_2:90002257:1,0,0,0,,,3525,0,4214,0,2,2,0,0
fraud_2:90002257:2,0,0,0,,,2257,1,3716,1,1,1,0,0
fraud_2:90002257:3,0,0,0,,,2258,2,3717,2,3,3,0,0
fraud_2:90002258:1,0,0,0,,,3526,0,4215,0,1,1,0,0
fraud_2:90002258:2,0,0,0,,,2258,1,3718,1,2,2,0,0
fraud_2:90002258:3,0,0,0,,,2259,2,3719,2,2,2,0,0
fraud_2:90002258:4,0,0,0,,,2259,2,3720,3,2,2,0,0
fraud_2:1400001268:1,0,0,0,,,1506,0,2195,0,1,1,0,0
fraud_2:1400001268:2,0,0,0,,,3527,1,4216,1,3,3,1,1
fraud_2:1400001268:3,0,0,0,,,1507,2,2196,2,2,2,0,0
fraud_2:1400001268:4,0,0,0,,,3528,2,4217,3,1,1,1,1
fraud_2:1400001269:1,0,0,0,,,1507,0,2197,0,0,0,0,0
fraud_2:1400001269:2,0,0,0,,,3528,1,4218,1,0,0,1,1
fraud_2:1400001269:3,0,0,0,,,1508,2,2198,2,2,2,0,0
fraud_2:1400001269:4,0,0,0,,,3529,2,4219,3,0,0,1,1
fraud_2:1400001270:1,0,0,0,,,1508,0,2199,0,1,1,0,0
fraud_2:1400001270:2,0,0,0,,,3529,1,4220,1,1,1,1,1
fraud_2:1400001270:3,0,0,0,,,1509,2,2200,2,0,0,0,0
fraud_2:1400001270:4,0,0,0,,,3530,2,4221,3,1,1,1,1
fraud_2:1400001271:1,0,0,0,,,1509,0,2201,0,0,0,0,0
fraud_2:1400001271:2,0,0,0,,,3530,1,4222,1,1,1,1,1
fraud_2:1400001271:3,0,0,0,,,1510,2,2202,2,1,1,0,0
fraud_2:1400001271:4,0,0,0,,,3531,2,4223,3,2,2,1,1
fraud_2:1400001272:1,0,0,0,,,1510,0,2203,0,2,2,0,0
fraud_2:1400001272:2,0,0,0,,,3531,1,4224,1,1,1,1,1
fraud_2:1400001272:3,0,0,0,,,1511,2,2204,2,0,0,0,0
fraud_2:1400001272:4,0,0,0,,,3532,2,4225,3,0,0,1,1
fraud_2:1400001273:1,0,0,0,,,1511,0,2205,0,2,2,0,0
fraud_2:1400001273:2,0,0,0,,,3532,1,4226,1,0,0,1,1
fraud_2:1400001273:3,0,0,0,,,1512,2,2206,2,1,1,0,0
fraud_2:1400001273:4,0,0,0,,,3533,2,4227,3,1,1,1,1
fraud_2:1400001274:1,0,0,0,,,1512,0,2207,0,1,1,0,0
fraud_2:1400001274:2,0,0,0,,,3533,1,4228,1,0,0,1,1
fraud_2:1400001275:1,0,0,0,,,1513,0,2208,0,0,0,0,0
fraud_2:1400001275:2,0,0,0,,,3534,1,4229,1,0,0,1,1
fraud_2:1400001276:1,0,0,0,,,1514,0,2209,0,0,0,0,0
fraud_2:1400001276:2,0,0,0,,,3535,1,4230,1,0,0,1,1
fraud_2:1400001276:3,0,0,0,,,1515,2,2210,2,0,0,0,0
fraud_2:1400001276:4,0,0,0,,,3536,2,4231,3,1,1,1,1
fraud_2:1400001277:1,0,0,0,,,1515,0,2211,0,0,0,0,0
fraud_2:1400001277:2,0,0,0,,,3536,1,4232,1,0,0,1,1
fraud_2:4900001688:1,0,0,0,,,1575,0,3865,0,0,0,0,0
fraud_2:4900001688:2,0,0,0,,,109,1,111,1,3,3,1,1
fraud_2:4900001689:1,0,0,0,,,177,0,916,0,0,0,0,0
fraud_2:4900001689:2,0,0,0,,,117,1,727,1,0,0,1,1
fraud_2:4900001689:3,0,0,0,,,178,2,917,2,0,0,0,0
fraud_2:4900001689:4,0,0,0,,,118,2,728,3,0,0,1,1
fraud_2:4900001689:5,0,0,0,,,178,2,918,4,0,0,0,0
fraud_2:4900001689:6,0,0,0,,,118,2,729,5,0,0,1,1
fraud_2:4900001689:7,0,0,0,,,178,2,919,6,0,0,0,0
fraud_2:4900001689:8,0,0,0,,,118,2,730,7,0,0,1,1
fraud_2:4900001689:9,0,0,0,,,178,2,920,8,0,0,0,0
fraud_2:4900001689:10,0,0,0,,,118,2,731,9,0,0,1,1
fraud_2:4900001689:11,0,0,0,,,178,2,921,10,1,1,0,0
fraud_2:4900001689:12,0,0,0,,,118,2,732,11,1,1,1,1
fraud_2:4900001689:13,0,0,0,,,178,2,922,12,1,1,0,0
fraud_2:4900001689:14,0,0,0,,,118,2,733,13,1,1,1,1
fraud_2:4900001689:15,0,0,0,,,178,2,923,14,0,0,0,0
fraud_2:4900001689:16,0,0,0,,,118,2,734,15,0,0,1,1
fraud_2:4900001690:1,0,0,0,,,1576,0,3866,0,0,0,0,0
fraud_2:4900001690:2,0,0,0,,,1463,1,3751,1,0,0,1,1
fraud_2:4900001690:3,0,0,0,,,1577,2,3867,2,1,1,0,0
fraud_2:4900001690:4,0,0,0,,,1464,2,3752,3,1,1,1,1
fraud_2:4900001690:5,0,0,0,,,1577,2,3868,4,0,0,0,0
fraud_2:4900001690:6,0,0,0,,,1464,2,3753,5,0,0,1,1
fraud_2:4900001691:1,0,0,0,,,1577,0,3869,0,0,0,0,0
fraud_2:4900001691:2,0,0,0,,,1464,1,3754,1,0,0,1,1
fraud_2:4900001691:3,0,0,0,,,1578,2,3870,2,2,2,0,0
fraud_2:4900001691:4,0,0,0,,,1465,2,3755,3,2,2,1,1
fraud_2:4900001691:5,0,0,0,,,1578,2,3871,4,1,1,0,0
fraud_2:4900001691:6,0,0,0,,,1465,2,3756,5,1,1,1,1
fraud_2:4900001691:7,0,0,0,,,1578,2,3872,6,1,1,0,0
fraud_2:4900001691:8,0,0,0,,,1465,2,3757,7,1,1,1,1
fraud_2:90002259:1,0,0,0,,,3537,0,4233,0,0,0,0,0
fraud_2:90002259:2,0,0,0,,,2259,1,3721,1,2,2,0,0
fraud_2:90002259:3,0,0,0,,,2260,2,3722,2,2,2,0,0
fraud_2:90002260:1,0,0,0,,,3538,0,4234,0,1,1,0,0
fraud_2:90002260:2,0,0,0,,,2260,1,3723,1,1,1,1,1
fraud_2:4900001692:1,0,0,0,,,1578,0,3873,0,1,1,0,0
fraud_2:4900001692:2,0,0,0,,,1465,1,3758,1,1,1,1,1
fraud_2:4900001692:3,0,0,0,,,1579,2,3874,2,0,0,0,0
fraud_2:4900001692:4,0,0,0,,,1466,2,3759,3,0,0,1,1
fraud_2:4900001692:5,0,0,0,,,1579,2,3875,4,0,0,0,0
fraud_2:4900001692:6,0,0,0,,,1466,2,3760,5,0,0,1,1
fraud_2:90002261:1,0,0,0,,,3539,0,4235,0,0,0,0,0
fraud_2:90002261:2,0,0,0,,,2261,1,3724,1,3,3,0,0
fraud_2:90002261:3,0,0,0,,,2262,2,3725,2,2,2,0,0
fraud_2:90002261:4,0,0,0,,,2262,2,3726,3,2,2,0,0
fraud_2:90002262:1,0,0,0,,,3540,0,4236,0,2,2,0,0
fraud_2:90002262:2,0,0,0,,,2262,1,3727,1,4,4,1,1
fraud_2:90002263:1,0,0,0,,,3541,0,4237,0,1,1,0,0
fraud_2:90002263:2,0,0,0,,,2263,1,3728,1,4,4,1,1
fraud_2:4900001693:1,0,0,0,,,1579,0,3876,0,1,1,0,0
fraud_2:4900001693:2,0,0,0,,,1466,1,3761,1,1,1,1,1
fraud_2:4900001693:3,0,0,0,,,1580,2,3877,2,1,1,0,0
fraud_2:4900001693:4,0,0,0,,,1467,2,3762,3,1,1,1,1
fraud_2:4900001693:5,0,0,0,,,1580,2,3878,4,1,1,0,0
fraud_2:4900001693:6,0,0,0,,,1467,2,3763,5,1,1,1,1
fraud_2:90002264:1,0,0,0,,,3542,0,4238,0,3,3,0,0
fraud_2:90002264:2,0,0,0,,,2264,1,3729,1,0,0,0,0
fraud_2:90002264:3,0,0,0,,,2265,2,3730,2,1,1,0,0
fraud_2:4900001694:1,0,0,0,,,1580,0,3879,0,1,1,0,0
fraud_2:4900001694:2,0,0,0,,,1467,1,3764,1,1,1,1,1
fraud_2:90002265:1,0,0,0,,,3543,0,4239,0,0,0,0,0
fraud_2:90002265:2,0,0,0,,,2265,1,3731,1,1,1,1,1
fraud_2:90002266:1,0,0,0,,,3544,0,4240,0,1,1,0,0
fraud_2:90002266:2,0,0,0,,,2266,1,3732,1,1,1,0,0
fraud_2:90002266:3,0,0,0,,,2267,2,3733,2,1,1,0,0
fraud_2:90002267:1,0,0,0,,,3545,0,4241,0,0,0,0,0
fraud_2:90002267:2,0,0,0,,,2267,1,3734,1,1,1,1,1
fraud_2:4900001695:1,0,0,0,,,1581,0,3880,0,3,3,0,0
fraud_2:4900001695:2,0,0,0,,,1468,1,3765,1,3,3,1,1
fraud_2:4900001695:3,0,0,0,,,1582,2,3881,2,0,0,0,0
fraud_2:4900001695:4,0,0,0,,,1469,2,3766,3,0,0,1,1
fraud_2:4900001695:5,0,0,0,,,1582,2,3882,4,2,2,0,0
fraud_2:4900001695:6,0,0,0,,,1469,2,3767,5,2,2,1,1
fraud_2:90002268:1,0,0,0,,,3546,0,4242,0,2,2,0,0
fraud_2:90002268:2,0,0,0,,,2268,1,3735,1,4,4,1,1
fraud_2:4900001696:1,0,0,0,,,1582,0,3883,0,1,1,0,0
fraud_2:4900001696:2,0,0,0,,,1469,1,3768,1,1,1,1,1
fraud_2:4900001696:3,0,0,0,,,1583,2,3884,2,0,0,0,0
fraud_2:4900001696:4,0,0,0,,,1470,2,3769,3,0,0,1,1
fraud_2:90002269:1,0,0,0,,,3547,0,4243,0,1,1,0,0
fraud_2:90002269:2,0,0,0,,,2269,1,3736,1,2,2,0,0
fraud_2:90002269:3,0,0,0,,,2270,2,3737,2,2,2,0,0
fraud_2:4900001697:1,0,0,0,,,1583,0,3885,0,1,1,0,0
fraud_2:4900001697:2,0,0,0,,,1470,1,3770,1,1,1,1,1
fraud_2:4900001697:3,0,0,0,,,1584,2,3886,2,0,0,0,0
fraud_2:4900001697:4,0,0,0,,,1471,2,3771,3,0,0,1,1
fraud_2:4900001697:5,0,0,0,,,1584,2,3887,4,1,1,0,0
fraud_2:4900001697:6,0,0,0,,,1471,2,3772,5,1,1,1,1
fraud_2:4900001697:7,0,0,0,,,1584,2,3888,6,2,2,0,0
fraud_2:4900001697:8,0,0,0,,,1471,2,3773,7,2,2,1,1
fraud_2:90002270:1,0,0,0,,,3548,0,4244,0,1,1,0,0
fraud_2:90002270:2,0,0,0,,,2270,1,3738,1,3,3,1,1
fraud_2:90002271:1,0,0,0,,,3549,0,4245,0,0,0,0,0
fraud_2:90002271:2,0,0,0,,,2271,1,3739,1,2,2,1,1
fraud_2:4900001698:1,0,0,0,,,1584,0,3889,0,2,2,0,0
fraud_2:4900001698:2,0,0,0,,,1471,1,3774,1,2,2,1,1
fraud_2:90002272:1,0,0,0,,,3550,0,4246,0,0,0,0,0
fraud_2:90002272:2,0,0,0,,,2272,1,3740,1,1,1,0,0
fraud_2:90002272:3,0,0,0,,,2273,2,3741,2,1,1,0,0
fraud_2:90002272:4,0,0,0,,,2273,2,3742,3,3,3,0,0
fraud_2:90002273:1,0,0,0,,,3551,0,4247,0,1,1,0,0
fraud_2:90002273:2,0,0,0,,,2273,1,3743,1,2,2,1,1
fraud_2:90002274:1,0,0,0,,,3552,0,4248,0,1,1,0,0
fraud_2:90002274:2,0,0,0,,,2274,1,3744,1,1,1,1,1
fraud_2:4900001699:1,0,0,0,,,1585,0,3890,0,2,2,0,0
fraud_2:4900001699:2,0,0,0,,,1472,1,3775,1,2,2,1,1
fraud_2:4900001699:3,0,0,0,,,1586,2,3891,2,0,0,0,0
fraud_2:4900001699:4,0,0,0,,,1473,2,3776,3,0,0,1,1
fraud_2:4900001699:5,0,0,0,,,1586,2,3892,4,1,1,0,0
fraud_2:4900001699:6,0,0,0,,,1473,2,3777,5,1,1,1,1
fraud_2:90002275:1,0,0,0,,,3553,0,4249,0,0,0,0,0
fraud_2:90002275:2,0,0,0,,,2275,1,3745,1,2,2,0,0
fraud_2:90002275:3,0,0,0,,,2276,2,3746,2,1,1,0,0
fraud_2:90002275:4,0,0,0,,,2276,2,3747,3,3,3,0,0
fraud_2:4900001700:1,0,0,0,,,1586,0,3893,0,2,2,0,0
fraud_2:4900001700:2,0,0,0,,,1473,1,3778,1,2,2,1,1
fraud_2:4900001700:3,0,0,0,,,1587,2,3894,2,3,3,0,0
fraud_2:4900001700:4,0,0,0,,,1474,2,3779,3,3,3,1,1
fraud_2:4900001700:5,0,0,0,,,1587,2,3895,4,1,1,0,0
fraud_2:4900001700:6,0,0,0,,,1474,2,3780,5,1,1,1,1
fraud_2:90002276:1,0,0,0,,,3554,0,4250,0,1,1,0,0
fraud_2:90002276:2,0,0,0,,,2276,1,3748,1,2,2,0,0
fraud_2:90002276:3,0,0,0,,,2277,2,3749,2,1,1,0,0
fraud_2:90002277:1,0,0,0,,,3555,0,4251,0,2,2,0,0
fraud_2:90002277:2,0,0,0,,,2277,1,3750,1,3,3,1,1
fraud_2:1400001278:1,0,0,0,,,1516,0,2212,0,0,0,0,0
fraud_2:1400001278:2,0,0,0,,,3556,1,4252,1,0,0,1,1
fraud_2:1400001278:3,0,0,0,,,1517,2,2213,2,0,0,0,0
fraud_2:1400001278:4,0,0,0,,,3557,2,4253,3,0,0,1,1
fraud_2:1500000045:1,0,0,0,,,1517,0,2214,0,0,0,0,0
fraud_2:1500000045:2,0,0,0,,,96,1,96,1,0,0,1,1
fraud_2:1500000046:1,0,0,0,,,1518,0,2215,0,0,0,0,0
fraud_2:1500000046:2,0,0,0,,,97,1,97,1,1,1,1,1
fraud_2:1400001279:1,0,0,0,,,1519,0,2216,0,0,0,0,0
fraud_2:1400001279:2,0,0,0,,,3557,1,4254,1,0,0,1,1
